customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile
CUST102558,Kumar Lee,2025-08-16,Indonesia,Budget,18-24,2026-07-19,7,1067.09,152.44,3,10,347,0.0,1,2,2
CUST102559,Suresh Tan,2025-02-04,Malaysia,Mainstream,25-34,2026-07-29,13,1952.85,150.22,6,0,540,0.0,1,1,1
CUST102560,Haziq Nair,2026-04-04,Indonesia,Budget,25-34,2026-07-26,4,981.89,245.47,3,3,116,0.0,1,4,2
CUST102561,Zhi Hao Yusof,2025-02-20,Malaysia,Mainstream,45-54,2026-07-23,11,706.65,64.24,5,6,524,0.0,1,1,3
CUST102562,Arif Chua,2026-06-23,Malaysia,Premium,25-34,2026-07-16,8,1347.31,168.41,5,13,36,0.0,1,2,2
CUST102563,Siti Kaur,2026-05-28,Singapore,Mainstream,18-24,2026-04-06,7,1749.64,249.95,4,114,62,1.0,4,2,1
CUST102564,Aina Nair,2025-02-16,Singapore,Mainstream,45-54,2026-07-05,6,1218.38,203.06,4,24,528,0.0,2,3,2
CUST102565,Priya Wong,2026-04-05,Malaysia,Budget,18-24,2025-11-19,1,207.45,207.45,1,252,115,1.0,4,4,4
CUST102566,Mei Ling Tan,2025-01-13,Malaysia,Budget,18-24,2026-02-15,3,1330.21,443.4,2,164,562,1.0,4,4,2
CUST102567,Ravi Lim,2026-04-24,Indonesia,Mainstream,35-44,2026-05-24,10,1718.71,171.87,6,66,96,0.0,3,1,1
CUST102568,Mei Ling Nair,2026-04-13,Malaysia,Budget,18-24,2026-07-17,6,658.41,109.74,3,12,107,0.0,1,3,3
CUST102569,Hui Ling Goh,2024-09-17,Malaysia,Mainstream,25-34,2026-06-03,6,575.21,95.87,5,56,680,0.0,3,3,3
CUST102570,Jia Xin Tan,2026-03-22,Indonesia,Mainstream,55+,2026-07-28,14,2017.5,144.11,6,1,129,0.0,1,1,1
CUST102571,Aina Chong,2024-10-01,Thailand,Budget,45-54,2026-04-07,2,258.27,129.14,2,113,666,1.0,4,4,4
CUST102572,Zhi Hao Chua,2025-11-17,Singapore,Mainstream,45-54,2026-07-20,10,1762.07,176.21,6,9,254,0.0,1,1,1
CUST102573,Mei Ling Osman,2024-12-24,Thailand,Mainstream,35-44,2026-04-20,2,54.95,27.48,2,100,582,1.0,4,4,4
CUST102574,Jia Xin Chong,2024-09-12,Indonesia,Mainstream,18-24,,0,0.0,0.0,0,9999,685,,4,4,4
CUST102575,Nur Aisyah Nair,2026-05-05,Singapore,Mainstream,45-54,2026-05-24,5,528.22,105.64,4,66,85,0.0,3,3,3
CUST102576,Kumar Yusof,2025-11-30,Singapore,Mainstream,35-44,2026-05-28,4,515.58,128.89,2,62,241,0.0,3,4,3
CUST102577,Haziq Osman,2025-06-05,Singapore,Budget,18-24,2026-04-18,5,1053.65,210.73,3,102,419,1.0,4,3,2
CUST102578,Chen Wei Lim,2024-11-05,Indonesia,Mainstream,25-34,2026-07-29,7,1353.33,193.33,5,0,631,0.0,1,2,2
CUST102579,Arif Muthu,2026-03-15,Malaysia,Budget,35-44,2026-06-07,4,474.89,118.72,3,52,136,0.0,3,4,3
CUST102580,Jia Xin Tan,2026-03-15,Malaysia,Budget,18-24,2026-07-19,3,225.65,75.22,3,10,136,0.0,1,4,4
CUST102581,Kumar Osman,2025-11-03,Indonesia,Premium,25-34,2026-07-25,10,1483.21,148.32,6,4,268,0.0,1,1,1
CUST102582,Jia Xin Lim,2026-03-02,Singapore,Budget,25-34,2026-05-14,3,132.11,44.04,3,76,149,0.0,3,4,4
CUST102583,Ravi Bin Abdullah,2026-01-16,Malaysia,Budget,25-34,2026-07-26,5,172.64,34.53,4,3,194,0.0,1,3,4
CUST102584,Jia Xin Tan,2026-04-26,Thailand,Budget,18-24,2026-05-01,3,317.02,105.67,2,89,94,0.0,4,4,4
CUST102585,Zhi Hao Lee,2024-12-01,Thailand,Premium,35-44,2026-07-23,14,2468.74,176.34,4,6,605,0.0,1,1,1
CUST102586,Suresh Wong,2024-12-25,Indonesia,Premium,25-34,2026-07-20,14,1280.1,91.44,6,9,581,0.0,1,1,2
CUST102587,Siti Bin Abdullah,2026-04-15,Singapore,Budget,35-44,2026-07-25,6,557.67,92.94,5,4,105,0.0,1,3,3
CUST102588,Siti Lee,2025-07-03,Singapore,Mainstream,25-34,2026-07-14,6,1386.32,231.05,6,15,391,0.0,1,3,2
CUST102589,Hui Ling Lee,2025-04-14,Singapore,Budget,25-34,2026-07-10,9,2287.96,254.22,6,19,471,0.0,2,2,1
CUST102590,Suresh Chua,2025-04-27,Malaysia,Mainstream,35-44,2026-07-15,3,323.25,107.75,2,14,458,0.0,1,4,4
CUST102591,Zhi Hao Muthu,2024-08-10,Singapore,Mainstream,35-44,2026-05-18,4,693.59,173.4,3,72,718,0.0,3,4,3
CUST102592,Xin Yi Nair,2025-04-17,Thailand,Budget,18-24,2026-02-28,4,828.55,207.14,4,151,468,1.0,4,4,3
CUST102593,Suresh Lim,2025-03-15,Indonesia,Mainstream,35-44,2026-07-10,11,1199.87,109.08,5,19,501,0.0,2,1,2
CUST102594,Haziq Rahman,2026-07-06,Malaysia,Premium,45-54,2026-07-13,11,1397.41,127.04,7,16,23,0.0,1,1,2
CUST102595,Ravi Muthu,2026-06-02,Singapore,Budget,25-34,2026-06-18,4,922.17,230.54,4,41,57,0.0,3,4,2
CUST102596,Mei Ling Lim,2025-05-04,Malaysia,Budget,35-44,2026-07-20,4,221.02,55.26,3,9,451,0.0,1,4,4
CUST102597,Jia Xin Lee,2024-10-05,Malaysia,Premium,25-34,2026-07-26,20,3129.9,156.5,7,3,662,0.0,1,1,1
CUST102598,Chen Wei Goh,2025-10-11,Indonesia,Budget,45-54,2026-07-01,7,833.53,119.08,3,28,291,0.0,2,2,3
CUST102599,Divya Goh,2025-04-16,Singapore,Mainstream,25-34,2026-07-08,9,1369.14,152.13,6,21,469,0.0,2,2,2
CUST102600,Farhan Lee,2026-02-26,Indonesia,Mainstream,55+,2026-06-10,10,939.81,93.98,5,49,153,0.0,3,1,2
CUST102601,Haziq Yusof,2025-08-30,Singapore,Budget,35-44,2026-03-28,3,638.21,212.74,3,123,333,1.0,4,4,3
CUST102602,Ahmad Lee,2025-01-27,Singapore,Budget,35-44,2026-05-11,3,229.26,76.42,2,79,548,0.0,3,4,4
CUST102603,Ravi Chua,2025-04-04,Thailand,Budget,25-34,2026-06-28,3,371.39,123.8,3,31,481,0.0,2,4,4
CUST102604,Mei Ling Tan,2026-05-07,Singapore,Budget,35-44,2026-04-28,5,903.36,180.67,4,92,83,1.0,4,3,2
CUST102605,Arif Bin Abdullah,2024-10-26,Singapore,Mainstream,18-24,2026-07-02,7,508.42,72.63,5,27,641,0.0,2,2,3
CUST102606,Mei Ling Nair,2024-09-21,Malaysia,Mainstream,25-34,2026-06-26,7,1196.03,170.86,5,33,676,0.0,2,2,2
CUST102607,Haziq Binte Ismail,2025-08-15,Malaysia,Budget,25-34,2026-05-16,4,891.24,222.81,4,74,348,0.0,3,4,2
CUST102608,Xin Yi Nair,2025-11-23,Singapore,Mainstream,35-44,2026-07-13,9,666.15,74.02,5,16,248,0.0,1,2,3
CUST102609,Hui Ling Wong,2025-07-07,Singapore,Budget,45-54,2026-04-15,4,364.45,91.11,3,105,387,1.0,4,4,4
CUST102610,Priya Muthu,2024-12-22,Singapore,Budget,55+,2026-07-23,2,127.44,63.72,2,6,584,0.0,1,4,4
CUST102611,Chen Wei Osman,2025-09-02,Malaysia,Mainstream,25-34,2026-07-27,6,1519.19,253.2,4,2,330,0.0,1,3,1
CUST102612,Ahmad Kaur,2026-07-08,Singapore,Budget,45-54,2026-07-22,5,507.03,101.41,3,7,21,0.0,1,3,3
CUST102613,Priya Chua,2026-06-07,Indonesia,Mainstream,45-54,2026-07-28,8,2401.36,300.17,5,1,52,0.0,1,2,1
CUST102614,Hui Ling Rahman,2024-12-14,Thailand,Budget,45-54,2026-01-05,3,956.7,318.9,3,205,592,1.0,4,4,2
CUST102615,Arif Kaur,2025-01-01,Singapore,Mainstream,35-44,2026-06-26,6,1518.68,253.11,4,33,574,0.0,2,3,1
CUST102616,Kumar Bin Abdullah,2025-01-12,Singapore,Premium,25-34,2026-06-04,6,1735.47,289.24,4,55,563,0.0,3,3,1
CUST102617,Jia Xin Osman,2026-04-28,Singapore,Budget,45-54,2026-03-15,4,171.98,43.0,4,136,92,1.0,4,4,4
CUST102618,Divya Osman,2026-03-27,Singapore,Premium,35-44,2026-04-22,9,2744.16,304.91,6,98,124,1.0,4,2,1
CUST102619,Chen Wei Muthu,2025-10-14,Singapore,Budget,35-44,2026-04-26,3,826.34,275.45,3,94,288,1.0,4,4,3
CUST102620,Jia Xin Muthu,2026-02-11,Indonesia,Budget,25-34,2026-06-15,4,288.28,72.07,3,44,168,0.0,3,4,4
CUST102621,Chen Wei Goh,2025-10-20,Singapore,Budget,25-34,2025-09-22,4,582.08,145.52,4,310,282,1.0,4,4,3
CUST102622,Jia Xin Binte Ismail,2025-06-17,Malaysia,Mainstream,25-34,2026-07-10,6,323.92,53.99,4,19,407,0.0,2,3,4
CUST102623,Divya Muthu,2026-01-06,Indonesia,Mainstream,35-44,2026-07-16,12,2328.31,194.03,6,13,204,0.0,1,1,1
CUST102624,Chen Wei Chong,2026-04-30,Indonesia,Premium,25-34,2026-06-29,13,1794.57,138.04,7,30,90,0.0,2,1,1
CUST102625,Arif Lee,2025-10-09,Singapore,Mainstream,45-54,2026-07-21,11,1863.33,169.39,5,8,293,0.0,1,1,1
CUST102626,Ravi Chong,2025-02-17,Singapore,Budget,18-24,2026-06-12,3,661.34,220.45,3,47,527,0.0,3,4,3
CUST102627,Priya Wong,2025-05-04,Thailand,Premium,18-24,2026-07-25,11,1514.15,137.65,6,4,451,0.0,1,1,1
CUST102628,Hui Ling Rahman,2025-12-07,Singapore,Premium,25-34,2026-06-16,15,1189.78,79.32,6,43,234,0.0,3,1,2
CUST102629,Aina Binte Ismail,2025-12-14,Indonesia,Mainstream,25-34,2026-07-09,9,989.48,109.94,5,20,227,0.0,2,2,2
CUST102630,Nabila Lim,2025-05-29,Indonesia,Mainstream,25-34,2026-07-26,15,2396.3,159.75,7,3,426,0.0,1,1,1
CUST102631,Divya Kaur,2026-03-26,Malaysia,Mainstream,35-44,2026-07-08,8,648.6,81.08,5,21,125,0.0,2,2,3
CUST102632,Haziq Muthu,2024-11-28,Singapore,Budget,55+,2026-03-25,4,821.72,205.43,4,126,608,1.0,4,4,3
CUST102633,Ahmad Nair,2024-11-02,Singapore,Premium,25-34,2026-05-23,13,955.0,73.46,7,67,634,0.0,3,1,2
CUST102634,Aina Kaur,2026-07-11,Malaysia,Premium,25-34,2026-06-16,15,2255.88,150.39,7,43,18,0.0,3,1,1
CUST102635,Nur Aisyah Lee,2024-08-20,Malaysia,Mainstream,45-54,2026-07-16,8,1471.57,183.95,5,13,708,0.0,1,2,1
CUST102636,Siti Lee,2026-07-12,Indonesia,Budget,25-34,2026-04-28,6,1223.46,203.91,5,92,17,1.0,4,3,2
CUST102637,Zhi Hao Binte Ismail,2025-08-29,Indonesia,Budget,35-44,2025-12-10,1,109.98,109.98,1,231,334,1.0,4,4,4
CUST102638,Siti Osman,2025-03-29,Thailand,Premium,35-44,2026-07-24,12,3442.23,286.85,6,5,487,0.0,1,1,1
CUST102639,Jia Xin Bin Abdullah,2025-12-03,Thailand,Premium,45-54,2026-07-13,19,2705.18,142.38,7,16,238,0.0,1,1,1
CUST102640,Ravi Yusof,2026-03-03,Indonesia,Mainstream,18-24,2026-06-21,7,433.2,61.89,4,38,148,0.0,2,2,4
CUST102641,Haziq Chua,2026-06-25,Singapore,Premium,55+,2026-07-21,14,1805.48,128.96,7,8,34,0.0,1,1,1
CUST102642,Nabila Chong,2025-02-14,Malaysia,Mainstream,55+,2026-06-26,9,1475.63,163.96,5,33,530,0.0,2,2,1
CUST102643,Kumar Osman,2026-07-03,Malaysia,Premium,18-24,2026-07-11,9,1983.68,220.41,5,18,26,0.0,2,2,1
CUST102644,Kumar Rahman,2025-08-10,Malaysia,Budget,35-44,2026-03-08,3,209.57,69.86,3,143,353,1.0,4,4,4
CUST102645,Haziq Muthu,2025-10-16,Singapore,Budget,25-34,2026-07-25,8,1256.73,157.09,5,4,286,0.0,1,2,2
CUST102646,Priya Yusof,2024-08-22,Malaysia,Mainstream,25-34,2026-06-22,4,399.73,99.93,3,37,706,0.0,2,4,4
CUST102647,Chen Wei Chua,2024-09-18,Singapore,Budget,55+,2026-07-04,5,1112.14,222.43,4,25,679,0.0,2,3,2
CUST102648,Wei Ming Nair,2024-12-10,Singapore,Budget,25-34,2026-01-03,2,72.15,36.08,2,207,596,1.0,4,4,4
CUST102649,Nur Aisyah Osman,2025-02-11,Indonesia,Mainstream,25-34,2026-06-29,8,861.75,107.72,6,30,533,0.0,2,2,2
CUST102650,Hui Ling Goh,2025-06-28,Malaysia,Budget,18-24,2026-07-15,3,348.02,116.01,3,14,396,0.0,1,4,4
CUST102651,Nur Aisyah Lee,2025-11-17,Malaysia,Mainstream,35-44,2026-07-09,8,747.38,93.42,6,20,254,0.0,2,2,3
CUST102652,Siti Osman,2026-03-30,Malaysia,Budget,45-54,2026-04-09,4,823.79,205.95,4,111,121,1.0,4,4,3
CUST102653,Jia Xin Chua,2024-08-22,Malaysia,Mainstream,35-44,2026-07-07,4,1214.46,303.62,3,22,706,0.0,2,4,2
CUST102654,Hui Ling Lee,2025-10-22,Singapore,Budget,35-44,2026-05-08,7,665.25,95.04,4,82,280,0.0,4,2,3
CUST102655,Chen Wei Muthu,2025-09-20,Malaysia,Mainstream,18-24,2026-05-06,12,1261.68,105.14,6,84,312,0.0,4,1,2
CUST102656,Siti Wong,2026-04-17,Singapore,Mainstream,35-44,2026-06-14,13,1690.15,130.01,7,45,103,0.0,3,1,1
CUST102657,Farhan Chong,2026-01-08,Indonesia,Budget,25-34,2026-06-13,4,236.16,59.04,4,46,202,0.0,3,4,4
CUST102658,Ahmad Lim,2025-04-22,Singapore,Budget,35-44,2026-07-27,8,1226.18,153.27,6,2,463,0.0,1,2,2
CUST102659,Xin Yi Binte Ismail,2025-09-21,Thailand,Budget,35-44,2026-07-01,1,190.09,190.09,1,28,311,0.0,2,4,4
CUST102660,Priya Osman,2025-05-28,Indonesia,Budget,55+,2026-06-11,2,126.0,63.0,2,48,427,0.0,3,4,4
CUST102661,Aina Wong,2026-02-25,Malaysia,Budget,35-44,2026-07-17,4,489.44,122.36,4,12,154,0.0,1,4,3
CUST102662,Chen Wei Wong,2026-05-31,Singapore,Budget,35-44,2026-01-21,2,132.18,66.09,2,189,59,1.0,4,4,4
CUST102663,Divya Binte Ismail,2024-10-21,Malaysia,Mainstream,25-34,2026-07-03,9,1229.84,136.65,5,26,646,0.0,2,2,2
CUST102664,Nur Aisyah Kaur,2025-09-17,Indonesia,Budget,18-24,2026-05-10,3,276.58,92.19,3,80,315,0.0,3,4,4
CUST102665,Divya Osman,2025-11-08,Indonesia,Budget,35-44,2026-07-15,4,912.31,228.08,4,14,263,0.0,1,4,2
CUST102666,Jia Xin Muthu,2026-01-02,Indonesia,Budget,35-44,2026-02-19,3,242.56,80.85,2,160,208,1.0,4,4,4
CUST102667,Zhi Hao Lim,2025-04-05,Thailand,Mainstream,35-44,2026-05-16,4,461.24,115.31,2,74,480,0.0,3,4,4
CUST102668,Ravi Chong,2025-06-13,Malaysia,Mainstream,35-44,2026-06-30,6,761.2,126.87,4,29,411,0.0,2,3,3
CUST102669,Jia Xin Kaur,2025-10-18,Indonesia,Mainstream,25-34,2026-06-17,5,1061.3,212.26,5,42,284,0.0,3,3,2
CUST102670,Priya Nair,2024-09-18,Malaysia,Mainstream,25-34,2026-07-05,16,2539.57,158.72,6,24,679,0.0,2,1,1
CUST102671,Divya Lee,2024-10-09,Malaysia,Mainstream,18-24,2026-05-15,8,1447.3,180.91,6,75,658,0.0,3,2,1
CUST102672,Kumar Wong,2026-03-07,Malaysia,Budget,35-44,2025-12-18,2,364.03,182.02,2,223,144,1.0,4,4,4
CUST102673,Mei Ling Kaur,2025-04-17,Indonesia,Budget,55+,2026-06-26,6,468.46,78.08,5,33,468,0.0,2,3,3
CUST102674,Priya Chong,2024-08-22,Singapore,Mainstream,35-44,2026-07-10,8,1100.72,137.59,4,19,706,0.0,2,2,2
CUST102675,Siti Kaur,2025-08-07,Singapore,Budget,35-44,2026-07-02,3,85.85,28.62,2,27,356,0.0,2,4,4
CUST102676,Arif Kaur,2026-07-07,Singapore,Mainstream,35-44,2026-06-10,9,1543.32,171.48,6,49,22,0.0,3,2,1
CUST102677,Xin Yi Osman,2026-04-24,Thailand,Mainstream,25-34,2026-07-19,4,987.95,246.99,3,10,96,0.0,1,4,2
CUST102678,Aina Chua,2025-03-29,Malaysia,Mainstream,25-34,2026-05-16,4,725.33,181.33,2,74,487,0.0,3,4,3
CUST102679,Hui Ling Wong,2024-10-09,Malaysia,Mainstream,25-34,2026-07-23,8,742.99,92.87,5,6,658,0.0,1,2,3
CUST102680,Aina Osman,2026-04-27,Malaysia,Premium,55+,2026-07-29,12,1936.39,161.37,7,0,93,0.0,1,1,1
CUST102681,Divya Osman,2025-06-25,Malaysia,Budget,18-24,2026-07-08,5,494.65,98.93,4,21,399,0.0,2,3,3
CUST102682,Kumar Bin Abdullah,2025-08-01,Thailand,Budget,35-44,2026-01-29,6,1679.25,279.88,4,181,362,1.0,4,3,1
CUST102683,Hui Ling Chong,2026-01-02,Thailand,Premium,25-34,2026-07-23,15,2302.34,153.49,7,6,208,0.0,1,1,1
CUST102684,Aina Rahman,2025-04-24,Indonesia,Mainstream,35-44,2026-07-24,8,586.0,73.25,6,5,461,0.0,1,2,3
CUST102685,Xin Yi Chua,2024-10-27,Indonesia,Budget,25-34,2025-11-30,1,856.91,856.91,1,241,640,1.0,4,4,3
CUST102686,Jia Xin Binte Ismail,2026-02-05,Singapore,Budget,55+,2026-04-16,2,306.65,153.32,2,104,174,1.0,4,4,4
CUST102687,Ravi Yusof,2026-06-20,Singapore,Budget,25-34,2026-05-25,4,532.31,133.08,2,65,39,0.0,3,4,3
CUST102688,Nur Aisyah Binte Ismail,2025-11-09,Malaysia,Mainstream,55+,2026-07-02,9,1793.57,199.29,5,27,262,0.0,2,2,1
CUST102689,Mei Ling Kaur,2025-12-12,Indonesia,Budget,35-44,2026-05-27,5,408.4,81.68,4,63,229,0.0,3,3,4
CUST102690,Nur Aisyah Goh,2025-02-14,Singapore,Budget,25-34,2025-12-01,2,203.75,101.88,2,240,530,1.0,4,4,4
CUST102691,Jia Xin Wong,2025-07-03,Indonesia,Budget,35-44,2026-05-21,9,1000.79,111.2,4,69,391,0.0,3,2,2
CUST102692,Hui Ling Muthu,2026-07-16,Singapore,Premium,35-44,2026-05-24,6,1301.79,216.97,5,66,13,0.0,3,3,2
CUST102693,Siti Goh,2025-11-23,Singapore,Mainstream,18-24,2026-04-24,9,1284.0,142.67,6,96,248,1.0,4,2,2
CUST102694,Mei Ling Muthu,2025-02-08,Singapore,Mainstream,35-44,2026-07-19,7,660.67,94.38,5,10,536,0.0,1,2,3
CUST102695,Nur Aisyah Bin Abdullah,2025-08-15,Indonesia,Premium,35-44,2026-06-12,10,2386.09,238.61,5,47,348,0.0,3,1,1
CUST102696,Haziq Osman,2025-06-14,Indonesia,Budget,35-44,2026-07-06,4,350.97,87.74,3,23,410,0.0,2,4,4
CUST102697,Ahmad Tan,2026-01-18,Malaysia,Mainstream,35-44,2026-06-06,7,1373.34,196.19,5,53,192,0.0,3,2,2
CUST102698,Chen Wei Wong,2025-12-08,Indonesia,Mainstream,35-44,2026-07-22,6,443.81,73.97,4,7,233,0.0,1,3,4
CUST102699,Chen Wei Muthu,2026-04-26,Indonesia,Mainstream,25-34,2026-05-10,8,600.1,75.01,5,80,94,0.0,3,2,3
CUST102700,Suresh Yusof,2026-05-31,Malaysia,Mainstream,25-34,2026-07-01,10,1159.77,115.98,4,28,59,0.0,2,1,2
CUST102701,Aina Kaur,2026-07-03,Indonesia,Premium,25-34,2026-07-20,13,2072.9,159.45,5,9,26,0.0,1,1,1
CUST102702,Wei Ming Wong,2025-04-30,Singapore,Budget,35-44,2026-06-15,4,941.29,235.32,2,44,455,0.0,3,4,2
CUST102703,Ravi Osman,2026-04-05,Malaysia,Budget,25-34,2026-05-05,4,934.31,233.58,4,85,115,0.0,4,4,2
CUST102704,Divya Yusof,2025-06-06,Singapore,Mainstream,18-24,2026-05-28,6,431.64,71.94,5,62,418,0.0,3,3,4
CUST102705,Wei Ming Kaur,2024-09-02,Malaysia,Budget,45-54,2026-04-02,4,304.39,76.1,3,118,695,1.0,4,4,4
CUST102706,Ahmad Muthu,2025-03-08,Malaysia,Mainstream,25-34,2026-05-03,12,1471.76,122.65,6,87,508,0.0,4,1,1
CUST102707,Priya Binte Ismail,2025-06-04,Singapore,Budget,25-34,2026-06-24,2,395.42,197.71,2,35,420,0.0,2,4,4
CUST102708,Jia Xin Bin Abdullah,2026-05-05,Malaysia,Mainstream,45-54,2026-04-03,9,1031.3,114.59,6,117,85,1.0,4,2,2
CUST102709,Divya Nair,2025-08-07,Indonesia,Mainstream,35-44,2026-05-22,7,422.13,60.3,4,68,356,0.0,3,2,4
CUST102710,Haziq Goh,2024-10-17,Malaysia,Premium,45-54,2026-07-29,16,2866.63,179.16,6,0,650,0.0,1,1,1
CUST102711,Hui Ling Binte Ismail,2025-10-22,Singapore,Mainstream,25-34,2026-04-26,4,680.02,170.0,3,94,280,1.0,4,4,3
CUST102712,Priya Binte Ismail,2024-12-03,Singapore,Premium,35-44,2026-06-28,15,2676.66,178.44,5,31,603,0.0,2,1,1
CUST102713,Haziq Bin Abdullah,2025-02-27,Malaysia,Mainstream,55+,2026-06-16,8,1486.65,185.83,4,43,517,0.0,3,2,1
CUST102714,Wei Ming Osman,2026-01-16,Indonesia,Mainstream,25-34,2026-07-24,9,925.0,102.78,5,5,194,0.0,1,2,2
CUST102715,Nabila Binte Ismail,2026-04-17,Thailand,Mainstream,18-24,2026-07-03,11,1697.95,154.36,6,26,103,0.0,2,1,1
CUST102716,Priya Kaur,2026-07-17,Singapore,Mainstream,25-34,2026-07-11,9,1513.42,168.16,6,18,12,0.0,2,2,1
CUST102717,Ahmad Goh,2026-01-09,Indonesia,Mainstream,45-54,2026-05-29,6,1345.27,224.21,3,61,201,0.0,3,3,2
CUST102718,Farhan Tan,2025-11-28,Malaysia,Budget,25-34,2026-03-14,7,420.11,60.02,4,137,243,1.0,4,2,4
CUST102719,Farhan Chong,2025-04-07,Thailand,Budget,35-44,2026-03-08,6,720.25,120.04,3,143,478,1.0,4,3,3
CUST102720,Ahmad Kaur,2025-06-07,Singapore,Mainstream,35-44,2026-07-21,8,1453.65,181.71,4,8,417,0.0,1,2,1
CUST102721,Chen Wei Osman,2025-08-14,Malaysia,Budget,55+,2025-10-22,3,285.81,95.27,3,280,349,1.0,4,4,4
CUST102722,Kumar Wong,2025-02-17,Malaysia,Mainstream,25-34,2026-04-11,2,399.46,199.73,2,109,527,1.0,4,4,4
CUST102723,Aina Lee,2025-01-13,Singapore,Budget,35-44,2026-04-04,6,1101.94,183.66,5,116,562,1.0,4,3,2
CUST102724,Farhan Bin Abdullah,2025-02-24,Singapore,Budget,55+,2026-07-18,9,1880.55,208.95,6,11,520,0.0,1,2,1
CUST102725,Kumar Chua,2024-10-13,Singapore,Mainstream,25-34,2026-01-29,6,445.14,74.19,4,181,654,1.0,4,3,4
CUST102726,Haziq Chua,2025-11-09,Malaysia,Budget,35-44,2026-04-11,3,110.41,36.8,2,109,262,1.0,4,4,4
CUST102727,Priya Bin Abdullah,2024-12-05,Indonesia,Premium,18-24,2026-07-19,18,2546.77,141.49,6,10,601,0.0,1,1,1
CUST102728,Nur Aisyah Wong,2025-09-25,Indonesia,Premium,25-34,2026-05-20,10,2376.66,237.67,6,70,307,0.0,3,1,1
CUST102729,Ahmad Muthu,2026-03-17,Singapore,Mainstream,18-24,2026-06-30,6,802.37,133.73,4,29,134,0.0,2,3,3
CUST102730,Suresh Tan,2026-04-14,Thailand,Budget,25-34,2026-05-16,6,1132.29,188.72,5,74,106,0.0,3,3,2
CUST102731,Ravi Rahman,2026-05-24,Malaysia,Budget,25-34,2026-07-04,5,356.12,71.22,4,25,66,0.0,2,3,4
CUST102732,Nur Aisyah Chong,2024-08-31,Thailand,Mainstream,45-54,2026-07-04,10,946.44,94.64,5,25,697,0.0,2,1,2
CUST102733,Wei Ming Wong,2026-03-28,Singapore,Budget,25-34,2026-07-02,5,314.88,62.98,3,27,123,0.0,2,3,4
CUST102734,Divya Rahman,2024-11-27,Indonesia,Premium,25-34,2026-07-28,10,2443.26,244.33,4,1,609,0.0,1,1,1
CUST102735,Divya Lee,2025-01-04,Thailand,Premium,35-44,2026-03-13,9,1079.46,119.94,6,138,571,1.0,4,2,2
CUST102736,Xin Yi Bin Abdullah,2025-09-12,Indonesia,Budget,55+,2026-05-20,3,708.2,236.07,3,70,320,0.0,3,4,3
CUST102737,Hui Ling Kaur,2024-09-30,Indonesia,Mainstream,25-34,2026-07-15,5,1046.19,209.24,4,14,667,0.0,1,3,2
CUST102738,Kumar Yusof,2024-10-04,Malaysia,Mainstream,18-24,2026-07-13,9,891.85,99.09,5,16,663,0.0,1,2,2
CUST102739,Hui Ling Chong,2024-09-22,Indonesia,Mainstream,18-24,2026-06-16,5,201.05,40.21,5,43,675,0.0,3,3,4
CUST102740,Nabila Lim,2025-08-01,Malaysia,Budget,45-54,2026-06-01,5,1414.66,282.93,3,58,362,0.0,3,3,1
CUST102741,Priya Osman,2025-12-24,Malaysia,Mainstream,45-54,2026-06-11,10,2365.42,236.54,4,48,217,0.0,3,1,1
CUST102742,Ahmad Bin Abdullah,2026-06-28,Thailand,Budget,35-44,2026-07-23,11,1818.68,165.33,4,6,31,0.0,1,1,1
CUST102743,Siti Chua,2024-11-23,Singapore,Premium,18-24,2026-07-16,17,3654.66,214.98,6,13,613,0.0,1,1,1
CUST102744,Suresh Wong,2024-10-30,Malaysia,Mainstream,35-44,2026-02-21,5,305.37,61.07,3,158,637,1.0,4,3,4
CUST102745,Mei Ling Chua,2025-07-03,Thailand,Mainstream,35-44,2026-06-28,8,1571.59,196.45,7,31,391,0.0,2,2,1
CUST102746,Nur Aisyah Binte Ismail,2026-06-08,Singapore,Premium,25-34,2026-04-23,10,2695.95,269.59,7,97,51,1.0,4,1,1
CUST102747,Xin Yi Bin Abdullah,2024-12-06,Singapore,Mainstream,18-24,2026-02-11,3,233.12,77.71,2,168,600,1.0,4,4,4
CUST102748,Xin Yi Kaur,2025-12-24,Singapore,Mainstream,25-34,2026-06-24,5,875.64,175.13,4,35,217,0.0,2,3,2
CUST102749,Nabila Tan,2025-06-24,Indonesia,Budget,35-44,2026-06-20,6,772.29,128.72,5,39,400,0.0,3,3,3
CUST102750,Chen Wei Binte Ismail,2025-04-04,Thailand,Mainstream,55+,2026-06-27,10,917.44,91.74,6,32,481,0.0,2,1,2
CUST102751,Wei Ming Yusof,2026-04-14,Singapore,Budget,25-34,2026-05-25,4,210.72,52.68,3,65,106,0.0,3,4,4
CUST102752,Ahmad Osman,2026-06-14,Malaysia,Premium,55+,2026-07-06,6,328.82,54.8,4,23,45,0.0,2,3,4
CUST102753,Arif Lim,2026-06-02,Malaysia,Budget,25-34,2026-07-14,6,950.18,158.36,4,15,57,0.0,1,3,2
CUST102754,Divya Muthu,2024-08-28,Indonesia,Budget,35-44,2026-07-10,4,845.47,211.37,3,19,700,0.0,2,4,3
