customer_id,customer_name,signup_date,country,segment,age_group,last_purchase_date,frequency,monetary_sgd,avg_basket_sgd,categories_purchased,recency_days,tenure_days,churned,recency_days_quartile,frequency_quartile,monetary_sgd_quartile,churn_probability,churn_risk_band
CUST102525,Farhan Bin Abdullah,2025-06-25,Indonesia,Budget,25-34,2026-06-22,5,307.63,61.53,5,37,399,0.0,2,3,4,0.3539,Medium
CUST102526,Nabila Muthu,2026-02-27,Singapore,Premium,45-54,2026-07-29,20,2484.57,124.23,7,0,152,0.0,1,1,1,0.0465,Low
CUST102527,Wei Ming Muthu,2026-07-13,Indonesia,Premium,25-34,2026-03-27,11,1326.03,120.55,5,124,16,1.0,4,1,2,0.2573,Low
CUST102528,Chen Wei Osman,2025-01-23,Indonesia,Budget,35-44,2026-04-29,3,315.74,105.25,3,91,552,1.0,4,4,4,0.7335,High
CUST102529,Kumar Nair,2025-06-14,Malaysia,Budget,35-44,2026-07-19,5,733.17,146.63,4,10,410,0.0,1,3,3,0.4511,Medium
CUST102530,Ahmad Nair,2026-04-08,Malaysia,Mainstream,35-44,2026-05-25,9,1093.02,121.45,6,65,112,0.0,3,2,2,0.2143,Low
CUST102531,Zhi Hao Nair,2026-06-20,Singapore,Mainstream,45-54,2026-06-23,10,671.16,67.12,6,36,39,0.0,2,1,3,0.2354,Low
CUST102532,Ahmad Yusof,2024-08-21,Singapore,Budget,25-34,2026-01-15,2,105.97,52.98,1,195,707,1.0,4,4,4,0.8391,High
CUST102533,Ahmad Tan,2025-12-08,Indonesia,Budget,45-54,2026-07-11,5,438.73,87.75,4,18,233,0.0,2,3,4,0.3514,Medium
CUST102534,Wei Ming Goh,2025-12-03,Singapore,Budget,45-54,2026-07-12,6,877.18,146.2,5,17,238,0.0,2,3,2,0.3521,Medium
CUST102535,Chen Wei Chong,2025-04-26,Singapore,Mainstream,45-54,2026-07-29,6,1655.22,275.87,4,0,459,0.0,1,3,1,0.5702,Medium
CUST102536,Nur Aisyah Chua,2025-11-05,Malaysia,Mainstream,18-24,2026-07-03,11,2006.02,182.37,7,26,266,0.0,2,1,1,0.0618,Low
CUST102537,Arif Wong,2024-10-01,Singapore,Budget,18-24,2026-06-20,3,357.39,119.13,3,39,666,0.0,3,4,4,0.7011,High
CUST102538,Priya Tan,2025-03-19,Indonesia,Mainstream,45-54,2026-05-29,8,739.37,92.42,3,61,497,0.0,3,2,3,0.313,Low
CUST102539,Haziq Kaur,2025-11-10,Indonesia,Mainstream,35-44,2026-07-22,11,2797.31,254.3,6,7,261,0.0,1,1,1,0.1475,Low
CUST102540,Priya Kaur,2026-01-16,Indonesia,Premium,55+,2026-07-28,14,1686.02,120.43,6,1,194,0.0,1,1,1,0.0811,Low
CUST102541,Wei Ming Lee,2024-11-09,Singapore,Budget,25-34,2026-02-20,2,30.95,15.48,1,159,627,1.0,4,4,4,0.9087,High
CUST102542,Ahmad Wong,2025-05-24,Malaysia,Budget,45-54,2026-07-23,4,821.58,205.4,2,6,431,0.0,1,4,3,0.6602,High
CUST102543,Haziq Binte Ismail,2024-09-27,Indonesia,Budget,45-54,2026-06-15,7,1048.95,149.85,4,44,670,0.0,3,2,2,0.2475,Low
CUST102544,Arif Kaur,2025-11-20,Malaysia,Mainstream,45-54,2026-06-09,5,324.08,64.82,3,50,251,0.0,3,3,4,0.609,Medium
CUST102545,Suresh Wong,2026-07-14,Indonesia,Budget,35-44,2026-06-05,3,130.0,43.33,2,54,15,0.0,3,4,4,0.6791,High
CUST102546,Wei Ming Goh,2024-10-11,Malaysia,Budget,18-24,2026-05-23,4,1102.1,275.52,4,67,656,0.0,3,4,2,0.5625,Medium
CUST102547,Farhan Bin Abdullah,2026-02-05,Singapore,Mainstream,35-44,2026-07-27,7,524.68,74.95,4,2,174,0.0,1,2,3,0.3221,Low
CUST102548,Zhi Hao Rahman,2024-11-19,Singapore,Mainstream,35-44,2026-02-16,3,603.06,201.02,1,163,617,1.0,4,4,3,0.7601,High
CUST102549,Chen Wei Rahman,2025-02-26,Indonesia,Budget,25-34,2026-01-15,3,1518.8,506.27,1,195,518,1.0,4,4,1,0.7917,High
CUST102550,Divya Chong,2026-02-10,Singapore,Budget,25-34,2026-07-26,3,171.96,57.32,2,3,169,0.0,1,4,4,0.6458,Medium
CUST102551,Siti Kaur,2025-01-23,Thailand,Budget,45-54,2026-02-07,6,603.29,100.55,5,172,552,1.0,4,3,3,0.4309,Medium
CUST102552,Arif Nair,2026-05-31,Malaysia,Budget,18-24,2026-07-23,6,776.26,129.38,5,6,59,0.0,1,3,3,0.3515,Medium
CUST102553,Xin Yi Goh,2025-10-16,Singapore,Budget,25-34,2026-07-14,3,1047.91,349.3,3,15,286,0.0,1,4,2,0.7283,High
CUST102554,Priya Rahman,2025-11-11,Indonesia,Budget,35-44,2026-07-24,1,50.9,50.9,1,5,260,0.0,1,4,4,0.8398,High
CUST102555,Ahmad Yusof,2025-04-06,Malaysia,Budget,55+,2026-05-01,6,405.1,67.52,4,89,479,0.0,4,3,4,0.4063,Medium
CUST102556,Nabila Tan,2025-07-04,Singapore,Premium,35-44,2026-06-12,13,1895.51,145.81,6,47,390,0.0,3,1,1,0.0672,Low
CUST102557,Siti Binte Ismail,2025-05-09,Thailand,Premium,25-34,2026-06-30,10,768.68,76.87,5,29,446,0.0,2,1,3,0.1327,Low
CUST102558,Kumar Lee,2025-08-16,Indonesia,Budget,18-24,2026-07-19,7,1067.09,152.44,3,10,347,0.0,1,2,2,0.4074,Medium
CUST102559,Suresh Tan,2025-02-04,Malaysia,Mainstream,25-34,2026-07-29,13,1952.85,150.22,6,0,540,0.0,1,1,1,0.0718,Low
CUST102560,Haziq Nair,2026-04-04,Indonesia,Budget,25-34,2026-07-26,4,981.89,245.47,3,3,116,0.0,1,4,2,0.5202,Medium
CUST102561,Zhi Hao Yusof,2025-02-20,Malaysia,Mainstream,45-54,2026-07-23,11,706.65,64.24,5,6,524,0.0,1,1,3,0.2295,Low
CUST102562,Arif Chua,2026-06-23,Malaysia,Premium,25-34,2026-07-16,8,1347.31,168.41,5,13,36,0.0,1,2,2,0.1956,Low
CUST102563,Siti Kaur,2026-05-28,Singapore,Mainstream,18-24,2026-04-06,7,1749.64,249.95,4,114,62,1.0,4,2,1,0.4171,Medium
CUST102564,Aina Nair,2025-02-16,Singapore,Mainstream,45-54,2026-07-05,6,1218.38,203.06,4,24,528,0.0,2,3,2,0.4922,Medium
CUST102565,Priya Wong,2026-04-05,Malaysia,Budget,18-24,2025-11-19,1,207.45,207.45,1,252,115,1.0,4,4,4,0.8784,High
CUST102566,Mei Ling Tan,2025-01-13,Malaysia,Budget,18-24,2026-02-15,3,1330.21,443.4,2,164,562,1.0,4,4,2,0.7518,High
CUST102567,Ravi Lim,2026-04-24,Indonesia,Mainstream,35-44,2026-05-24,10,1718.71,171.87,6,66,96,0.0,3,1,1,0.1774,Low
CUST102568,Mei Ling Nair,2026-04-13,Malaysia,Budget,18-24,2026-07-17,6,658.41,109.74,3,12,107,0.0,1,3,3,0.4735,Medium
CUST102569,Hui Ling Goh,2024-09-17,Malaysia,Mainstream,25-34,2026-06-03,6,575.21,95.87,5,56,680,0.0,3,3,3,0.3405,Medium
CUST102570,Jia Xin Tan,2026-03-22,Indonesia,Mainstream,55+,2026-07-28,14,2017.5,144.11,6,1,129,0.0,1,1,1,0.0769,Low
CUST102571,Aina Chong,2024-10-01,Thailand,Budget,45-54,2026-04-07,2,258.27,129.14,2,113,666,1.0,4,4,4,0.8232,High
CUST102572,Zhi Hao Chua,2025-11-17,Singapore,Mainstream,45-54,2026-07-20,10,1762.07,176.21,6,9,254,0.0,1,1,1,0.1451,Low
CUST102573,Mei Ling Osman,2024-12-24,Thailand,Mainstream,35-44,2026-04-20,2,54.95,27.48,2,100,582,1.0,4,4,4,0.8244,High
CUST102574,Jia Xin Chong,2024-09-12,Indonesia,Mainstream,18-24,,0,0.0,0.0,0,9999,685,,4,4,4,0.7703,High
CUST102575,Nur Aisyah Nair,2026-05-05,Singapore,Mainstream,45-54,2026-05-24,5,528.22,105.64,4,66,85,0.0,3,3,3,0.488,Medium
CUST102576,Kumar Yusof,2025-11-30,Singapore,Mainstream,35-44,2026-05-28,4,515.58,128.89,2,62,241,0.0,3,4,3,0.6868,High
CUST102577,Haziq Osman,2025-06-05,Singapore,Budget,18-24,2026-04-18,5,1053.65,210.73,3,102,419,1.0,4,3,2,0.5654,Medium
CUST102578,Chen Wei Lim,2024-11-05,Indonesia,Mainstream,25-34,2026-07-29,7,1353.33,193.33,5,0,631,0.0,1,2,2,0.3485,Medium
CUST102579,Arif Muthu,2026-03-15,Malaysia,Budget,35-44,2026-06-07,4,474.89,118.72,3,52,136,0.0,3,4,3,0.5339,Medium
CUST102580,Jia Xin Tan,2026-03-15,Malaysia,Budget,18-24,2026-07-19,3,225.65,75.22,3,10,136,0.0,1,4,4,0.6217,Medium
CUST102581,Kumar Osman,2025-11-03,Indonesia,Premium,25-34,2026-07-25,10,1483.21,148.32,6,4,268,0.0,1,1,1,0.1973,Low
CUST102582,Jia Xin Lim,2026-03-02,Singapore,Budget,25-34,2026-05-14,3,132.11,44.04,3,76,149,0.0,3,4,4,0.5668,Medium
CUST102583,Ravi Bin Abdullah,2026-01-16,Malaysia,Budget,25-34,2026-07-26,5,172.64,34.53,4,3,194,0.0,1,3,4,0.5829,Medium
CUST102584,Jia Xin Tan,2026-04-26,Thailand,Budget,18-24,2026-05-01,3,317.02,105.67,2,89,94,0.0,4,4,4,0.7252,High
CUST102585,Zhi Hao Lee,2024-12-01,Thailand,Premium,35-44,2026-07-23,14,2468.74,176.34,4,6,605,0.0,1,1,1,0.0868,Low
CUST102586,Suresh Wong,2024-12-25,Indonesia,Premium,25-34,2026-07-20,14,1280.1,91.44,6,9,581,0.0,1,1,2,0.072,Low
CUST102587,Siti Bin Abdullah,2026-04-15,Singapore,Budget,35-44,2026-07-25,6,557.67,92.94,5,4,105,0.0,1,3,3,0.3791,Medium
CUST102588,Siti Lee,2025-07-03,Singapore,Mainstream,25-34,2026-07-14,6,1386.32,231.05,6,15,391,0.0,1,3,2,0.4937,Medium
CUST102589,Hui Ling Lee,2025-04-14,Singapore,Budget,25-34,2026-07-10,9,2287.96,254.22,6,19,471,0.0,2,2,1,0.2828,Low
CUST102590,Suresh Chua,2025-04-27,Malaysia,Mainstream,35-44,2026-07-15,3,323.25,107.75,2,14,458,0.0,1,4,4,0.724,High
CUST102591,Zhi Hao Muthu,2024-08-10,Singapore,Mainstream,35-44,2026-05-18,4,693.59,173.4,3,72,718,0.0,3,4,3,0.6501,Medium
CUST102592,Xin Yi Nair,2025-04-17,Thailand,Budget,18-24,2026-02-28,4,828.55,207.14,4,151,468,1.0,4,4,3,0.5638,Medium
CUST102593,Suresh Lim,2025-03-15,Indonesia,Mainstream,35-44,2026-07-10,11,1199.87,109.08,5,19,501,0.0,2,1,2,0.1479,Low
CUST102594,Haziq Rahman,2026-07-06,Malaysia,Premium,45-54,2026-07-13,11,1397.41,127.04,7,16,23,0.0,1,1,2,0.1031,Low
CUST102595,Ravi Muthu,2026-06-02,Singapore,Budget,25-34,2026-06-18,4,922.17,230.54,4,41,57,0.0,3,4,2,0.51,Medium
CUST102596,Mei Ling Lim,2025-05-04,Malaysia,Budget,35-44,2026-07-20,4,221.02,55.26,3,9,451,0.0,1,4,4,0.6349,Medium
CUST102597,Jia Xin Lee,2024-10-05,Malaysia,Premium,25-34,2026-07-26,20,3129.9,156.5,7,3,662,0.0,1,1,1,0.0562,Low
CUST102598,Chen Wei Goh,2025-10-11,Indonesia,Budget,45-54,2026-07-01,7,833.53,119.08,3,28,291,0.0,2,2,3,0.3757,Medium
CUST102599,Divya Goh,2025-04-16,Singapore,Mainstream,25-34,2026-07-08,9,1369.14,152.13,6,21,469,0.0,2,2,2,0.2533,Low
CUST102600,Farhan Lee,2026-02-26,Indonesia,Mainstream,55+,2026-06-10,10,939.81,93.98,5,49,153,0.0,3,1,2,0.2008,Low
CUST102601,Haziq Yusof,2025-08-30,Singapore,Budget,35-44,2026-03-28,3,638.21,212.74,3,123,333,1.0,4,4,3,0.717,High
CUST102602,Ahmad Lee,2025-01-27,Singapore,Budget,35-44,2026-05-11,3,229.26,76.42,2,79,548,0.0,3,4,4,0.7274,High
CUST102603,Ravi Chua,2025-04-04,Thailand,Budget,25-34,2026-06-28,3,371.39,123.8,3,31,481,0.0,2,4,4,0.712,High
CUST102604,Mei Ling Tan,2026-05-07,Singapore,Budget,35-44,2026-04-28,5,903.36,180.67,4,92,83,1.0,4,3,2,0.5133,Medium
CUST102605,Arif Bin Abdullah,2024-10-26,Singapore,Mainstream,18-24,2026-07-02,7,508.42,72.63,5,27,641,0.0,2,2,3,0.208,Low
CUST102606,Mei Ling Nair,2024-09-21,Malaysia,Mainstream,25-34,2026-06-26,7,1196.03,170.86,5,33,676,0.0,2,2,2,0.312,Low
CUST102607,Haziq Binte Ismail,2025-08-15,Malaysia,Budget,25-34,2026-05-16,4,891.24,222.81,4,74,348,0.0,3,4,2,0.5685,Medium
CUST102608,Xin Yi Nair,2025-11-23,Singapore,Mainstream,35-44,2026-07-13,9,666.15,74.02,5,16,248,0.0,1,2,3,0.2239,Low
CUST102609,Hui Ling Wong,2025-07-07,Singapore,Budget,45-54,2026-04-15,4,364.45,91.11,3,105,387,1.0,4,4,4,0.667,High
CUST102610,Priya Muthu,2024-12-22,Singapore,Budget,55+,2026-07-23,2,127.44,63.72,2,6,584,0.0,1,4,4,0.8026,High
CUST102611,Chen Wei Osman,2025-09-02,Malaysia,Mainstream,25-34,2026-07-27,6,1519.19,253.2,4,2,330,0.0,1,3,1,0.5402,Medium
CUST102612,Ahmad Kaur,2026-07-08,Singapore,Budget,45-54,2026-07-22,5,507.03,101.41,3,7,21,0.0,1,3,3,0.4912,Medium
CUST102613,Priya Chua,2026-06-07,Indonesia,Mainstream,45-54,2026-07-28,8,2401.36,300.17,5,1,52,0.0,1,2,1,0.2778,Low
CUST102614,Hui Ling Rahman,2024-12-14,Thailand,Budget,45-54,2026-01-05,3,956.7,318.9,3,205,592,1.0,4,4,2,0.725,High
CUST102615,Arif Kaur,2025-01-01,Singapore,Mainstream,35-44,2026-06-26,6,1518.68,253.11,4,33,574,0.0,2,3,1,0.5494,Medium
CUST102616,Kumar Bin Abdullah,2025-01-12,Singapore,Premium,25-34,2026-06-04,6,1735.47,289.24,4,55,563,0.0,3,3,1,0.4766,Medium
CUST102617,Jia Xin Osman,2026-04-28,Singapore,Budget,45-54,2026-03-15,4,171.98,43.0,4,136,92,1.0,4,4,4,0.5798,Medium
CUST102618,Divya Osman,2026-03-27,Singapore,Premium,35-44,2026-04-22,9,2744.16,304.91,6,98,124,1.0,4,2,1,0.3384,Medium
CUST102619,Chen Wei Muthu,2025-10-14,Singapore,Budget,35-44,2026-04-26,3,826.34,275.45,3,94,288,1.0,4,4,3,0.6997,High
CUST102620,Jia Xin Muthu,2026-02-11,Indonesia,Budget,25-34,2026-06-15,4,288.28,72.07,3,44,168,0.0,3,4,4,0.5503,Medium
CUST102621,Chen Wei Goh,2025-10-20,Singapore,Budget,25-34,2025-09-22,4,582.08,145.52,4,310,282,1.0,4,4,3,0.5874,Medium
CUST102622,Jia Xin Binte Ismail,2025-06-17,Malaysia,Mainstream,25-34,2026-07-10,6,323.92,53.99,4,19,407,0.0,2,3,4,0.4334,Medium
CUST102623,Divya Muthu,2026-01-06,Indonesia,Mainstream,35-44,2026-07-16,12,2328.31,194.03,6,13,204,0.0,1,1,1,0.082,Low
CUST102624,Chen Wei Chong,2026-04-30,Indonesia,Premium,25-34,2026-06-29,13,1794.57,138.04,7,30,90,0.0,2,1,1,0.1095,Low
CUST102625,Arif Lee,2025-10-09,Singapore,Mainstream,45-54,2026-07-21,11,1863.33,169.39,5,8,293,0.0,1,1,1,0.1054,Low
CUST102626,Ravi Chong,2025-02-17,Singapore,Budget,18-24,2026-06-12,3,661.34,220.45,3,47,527,0.0,3,4,3,0.6944,High
CUST102627,Priya Wong,2025-05-04,Thailand,Premium,18-24,2026-07-25,11,1514.15,137.65,6,4,451,0.0,1,1,1,0.0945,Low
CUST102628,Hui Ling Rahman,2025-12-07,Singapore,Premium,25-34,2026-06-16,15,1189.78,79.32,6,43,234,0.0,3,1,2,0.0506,Low
CUST102629,Aina Binte Ismail,2025-12-14,Indonesia,Mainstream,25-34,2026-07-09,9,989.48,109.94,5,20,227,0.0,2,2,2,0.2122,Low
CUST102630,Nabila Lim,2025-05-29,Indonesia,Mainstream,25-34,2026-07-26,15,2396.3,159.75,7,3,426,0.0,1,1,1,0.0664,Low
CUST102631,Divya Kaur,2026-03-26,Malaysia,Mainstream,35-44,2026-07-08,8,648.6,81.08,5,21,125,0.0,2,2,3,0.2652,Low
CUST102632,Haziq Muthu,2024-11-28,Singapore,Budget,55+,2026-03-25,4,821.72,205.43,4,126,608,1.0,4,4,3,0.6058,Medium
CUST102633,Ahmad Nair,2024-11-02,Singapore,Premium,25-34,2026-05-23,13,955.0,73.46,7,67,634,0.0,3,1,2,0.1144,Low
CUST102634,Aina Kaur,2026-07-11,Malaysia,Premium,25-34,2026-06-16,15,2255.88,150.39,7,43,18,0.0,3,1,1,0.053,Low
CUST102635,Nur Aisyah Lee,2024-08-20,Malaysia,Mainstream,45-54,2026-07-16,8,1471.57,183.95,5,13,708,0.0,1,2,1,0.1441,Low
CUST102636,Siti Lee,2026-07-12,Indonesia,Budget,25-34,2026-04-28,6,1223.46,203.91,5,92,17,1.0,4,3,2,0.4782,Medium
CUST102637,Zhi Hao Binte Ismail,2025-08-29,Indonesia,Budget,35-44,2025-12-10,1,109.98,109.98,1,231,334,1.0,4,4,4,0.8572,High
CUST102638,Siti Osman,2025-03-29,Thailand,Premium,35-44,2026-07-24,12,3442.23,286.85,6,5,487,0.0,1,1,1,0.1197,Low
CUST102639,Jia Xin Bin Abdullah,2025-12-03,Thailand,Premium,45-54,2026-07-13,19,2705.18,142.38,7,16,238,0.0,1,1,1,0.0304,Low
CUST102640,Ravi Yusof,2026-03-03,Indonesia,Mainstream,18-24,2026-06-21,7,433.2,61.89,4,38,148,0.0,2,2,4,0.3256,Low
CUST102641,Haziq Chua,2026-06-25,Singapore,Premium,55+,2026-07-21,14,1805.48,128.96,7,8,34,0.0,1,1,1,0.0442,Low
CUST102642,Nabila Chong,2025-02-14,Malaysia,Mainstream,55+,2026-06-26,9,1475.63,163.96,5,33,530,0.0,2,2,1,0.1508,Low
CUST102643,Kumar Osman,2026-07-03,Malaysia,Premium,18-24,2026-07-11,9,1983.68,220.41,5,18,26,0.0,2,2,1,0.1756,Low
CUST102644,Kumar Rahman,2025-08-10,Malaysia,Budget,35-44,2026-03-08,3,209.57,69.86,3,143,353,1.0,4,4,4,0.6674,High
CUST102645,Haziq Muthu,2025-10-16,Singapore,Budget,25-34,2026-07-25,8,1256.73,157.09,5,4,286,0.0,1,2,2,0.3107,Low
CUST102646,Priya Yusof,2024-08-22,Malaysia,Mainstream,25-34,2026-06-22,4,399.73,99.93,3,37,706,0.0,2,4,4,0.6036,Medium
CUST102647,Chen Wei Chua,2024-09-18,Singapore,Budget,55+,2026-07-04,5,1112.14,222.43,4,25,679,0.0,2,3,2,0.4631,Medium
CUST102648,Wei Ming Nair,2024-12-10,Singapore,Budget,25-34,2026-01-03,2,72.15,36.08,2,207,596,1.0,4,4,4,0.8659,High
CUST102649,Nur Aisyah Osman,2025-02-11,Indonesia,Mainstream,25-34,2026-06-29,8,861.75,107.72,6,30,533,0.0,2,2,2,0.1986,Low
CUST102650,Hui Ling Goh,2025-06-28,Malaysia,Budget,18-24,2026-07-15,3,348.02,116.01,3,14,396,0.0,1,4,4,0.6925,High
CUST102651,Nur Aisyah Lee,2025-11-17,Malaysia,Mainstream,35-44,2026-07-09,8,747.38,93.42,6,20,254,0.0,2,2,3,0.2366,Low
CUST102652,Siti Osman,2026-03-30,Malaysia,Budget,45-54,2026-04-09,4,823.79,205.95,4,111,121,1.0,4,4,3,0.5999,Medium
CUST102653,Jia Xin Chua,2024-08-22,Malaysia,Mainstream,35-44,2026-07-07,4,1214.46,303.62,3,22,706,0.0,2,4,2,0.6075,Medium
CUST102654,Hui Ling Lee,2025-10-22,Singapore,Budget,35-44,2026-05-08,7,665.25,95.04,4,82,280,0.0,4,2,3,0.3273,Low
CUST102655,Chen Wei Muthu,2025-09-20,Malaysia,Mainstream,18-24,2026-05-06,12,1261.68,105.14,6,84,312,0.0,4,1,2,0.076,Low
CUST102656,Siti Wong,2026-04-17,Singapore,Mainstream,35-44,2026-06-14,13,1690.15,130.01,7,45,103,0.0,3,1,1,0.0869,Low
CUST102657,Farhan Chong,2026-01-08,Indonesia,Budget,25-34,2026-06-13,4,236.16,59.04,4,46,202,0.0,3,4,4,0.6076,Medium
CUST102658,Ahmad Lim,2025-04-22,Singapore,Budget,35-44,2026-07-27,8,1226.18,153.27,6,2,463,0.0,1,2,2,0.2831,Low
CUST102659,Xin Yi Binte Ismail,2025-09-21,Thailand,Budget,35-44,2026-07-01,1,190.09,190.09,1,28,311,0.0,2,4,4,0.8564,High
CUST102660,Priya Osman,2025-05-28,Indonesia,Budget,55+,2026-06-11,2,126.0,63.0,2,48,427,0.0,3,4,4,0.794,High
CUST102661,Aina Wong,2026-02-25,Malaysia,Budget,35-44,2026-07-17,4,489.44,122.36,4,12,154,0.0,1,4,3,0.489,Medium
CUST102662,Chen Wei Wong,2026-05-31,Singapore,Budget,35-44,2026-01-21,2,132.18,66.09,2,189,59,1.0,4,4,4,0.7881,High
CUST102663,Divya Binte Ismail,2024-10-21,Malaysia,Mainstream,25-34,2026-07-03,9,1229.84,136.65,5,26,646,0.0,2,2,2,0.1791,Low
CUST102664,Nur Aisyah Kaur,2025-09-17,Indonesia,Budget,18-24,2026-05-10,3,276.58,92.19,3,80,315,0.0,3,4,4,0.6473,Medium
CUST102665,Divya Osman,2025-11-08,Indonesia,Budget,35-44,2026-07-15,4,912.31,228.08,4,14,263,0.0,1,4,2,0.5594,Medium
CUST102666,Jia Xin Muthu,2026-01-02,Indonesia,Budget,35-44,2026-02-19,3,242.56,80.85,2,160,208,1.0,4,4,4,0.7402,High
CUST102667,Zhi Hao Lim,2025-04-05,Thailand,Mainstream,35-44,2026-05-16,4,461.24,115.31,2,74,480,0.0,3,4,4,0.6634,High
CUST102668,Ravi Chong,2025-06-13,Malaysia,Mainstream,35-44,2026-06-30,6,761.2,126.87,4,29,411,0.0,2,3,3,0.4018,Medium
CUST102669,Jia Xin Kaur,2025-10-18,Indonesia,Mainstream,25-34,2026-06-17,5,1061.3,212.26,5,42,284,0.0,3,3,2,0.3839,Medium
CUST102670,Priya Nair,2024-09-18,Malaysia,Mainstream,25-34,2026-07-05,16,2539.57,158.72,6,24,679,0.0,2,1,1,0.0564,Low
CUST102671,Divya Lee,2024-10-09,Malaysia,Mainstream,18-24,2026-05-15,8,1447.3,180.91,6,75,658,0.0,3,2,1,0.1166,Low
CUST102672,Kumar Wong,2026-03-07,Malaysia,Budget,35-44,2025-12-18,2,364.03,182.02,2,223,144,1.0,4,4,4,0.8096,High
CUST102673,Mei Ling Kaur,2025-04-17,Indonesia,Budget,55+,2026-06-26,6,468.46,78.08,5,33,468,0.0,2,3,3,0.2867,Low
CUST102674,Priya Chong,2024-08-22,Singapore,Mainstream,35-44,2026-07-10,8,1100.72,137.59,4,19,706,0.0,2,2,2,0.1908,Low
CUST102675,Siti Kaur,2025-08-07,Singapore,Budget,35-44,2026-07-02,3,85.85,28.62,2,27,356,0.0,2,4,4,0.7995,High
CUST102676,Arif Kaur,2026-07-07,Singapore,Mainstream,35-44,2026-06-10,9,1543.32,171.48,6,49,22,0.0,3,2,1,0.2118,Low
CUST102677,Xin Yi Osman,2026-04-24,Thailand,Mainstream,25-34,2026-07-19,4,987.95,246.99,3,10,96,0.0,1,4,2,0.5864,Medium
CUST102678,Aina Chua,2025-03-29,Malaysia,Mainstream,25-34,2026-05-16,4,725.33,181.33,2,74,487,0.0,3,4,3,0.6624,High
CUST102679,Hui Ling Wong,2024-10-09,Malaysia,Mainstream,25-34,2026-07-23,8,742.99,92.87,5,6,658,0.0,1,2,3,0.204,Low
CUST102680,Aina Osman,2026-04-27,Malaysia,Premium,55+,2026-07-29,12,1936.39,161.37,7,0,93,0.0,1,1,1,0.0735,Low
CUST102681,Divya Osman,2025-06-25,Malaysia,Budget,18-24,2026-07-08,5,494.65,98.93,4,21,399,0.0,2,3,3,0.4133,Medium
CUST102682,Kumar Bin Abdullah,2025-08-01,Thailand,Budget,35-44,2026-01-29,6,1679.25,279.88,4,181,362,1.0,4,3,1,0.5134,Medium
CUST102683,Hui Ling Chong,2026-01-02,Thailand,Premium,25-34,2026-07-23,15,2302.34,153.49,7,6,208,0.0,1,1,1,0.0246,Low
CUST102684,Aina Rahman,2025-04-24,Indonesia,Mainstream,35-44,2026-07-24,8,586.0,73.25,6,5,461,0.0,1,2,3,0.1873,Low
CUST102685,Xin Yi Chua,2024-10-27,Indonesia,Budget,25-34,2025-11-30,1,856.91,856.91,1,241,640,1.0,4,4,3,0.8553,High
CUST102686,Jia Xin Binte Ismail,2026-02-05,Singapore,Budget,55+,2026-04-16,2,306.65,153.32,2,104,174,1.0,4,4,4,0.8003,High
CUST102687,Ravi Yusof,2026-06-20,Singapore,Budget,25-34,2026-05-25,4,532.31,133.08,2,65,39,0.0,3,4,3,0.5154,Medium
CUST102688,Nur Aisyah Binte Ismail,2025-11-09,Malaysia,Mainstream,55+,2026-07-02,9,1793.57,199.29,5,27,262,0.0,2,2,1,0.1546,Low
CUST102689,Mei Ling Kaur,2025-12-12,Indonesia,Budget,35-44,2026-05-27,5,408.4,81.68,4,63,229,0.0,3,3,4,0.3564,Medium
CUST102690,Nur Aisyah Goh,2025-02-14,Singapore,Budget,25-34,2025-12-01,2,203.75,101.88,2,240,530,1.0,4,4,4,0.8323,High
CUST102691,Jia Xin Wong,2025-07-03,Indonesia,Budget,35-44,2026-05-21,9,1000.79,111.2,4,69,391,0.0,3,2,2,0.225,Low
CUST102692,Hui Ling Muthu,2026-07-16,Singapore,Premium,35-44,2026-05-24,6,1301.79,216.97,5,66,13,0.0,3,3,2,0.4056,Medium
CUST102693,Siti Goh,2025-11-23,Singapore,Mainstream,18-24,2026-04-24,9,1284.0,142.67,6,96,248,1.0,4,2,2,0.2235,Low
CUST102694,Mei Ling Muthu,2025-02-08,Singapore,Mainstream,35-44,2026-07-19,7,660.67,94.38,5,10,536,0.0,1,2,3,0.2355,Low
CUST102695,Nur Aisyah Bin Abdullah,2025-08-15,Indonesia,Premium,35-44,2026-06-12,10,2386.09,238.61,5,47,348,0.0,3,1,1,0.257,Low
CUST102696,Haziq Osman,2025-06-14,Indonesia,Budget,35-44,2026-07-06,4,350.97,87.74,3,23,410,0.0,2,4,4,0.615,Medium
CUST102697,Ahmad Tan,2026-01-18,Malaysia,Mainstream,35-44,2026-06-06,7,1373.34,196.19,5,53,192,0.0,3,2,2,0.3517,Medium
CUST102698,Chen Wei Wong,2025-12-08,Indonesia,Mainstream,35-44,2026-07-22,6,443.81,73.97,4,7,233,0.0,1,3,4,0.3692,Medium
CUST102699,Chen Wei Muthu,2026-04-26,Indonesia,Mainstream,25-34,2026-05-10,8,600.1,75.01,5,80,94,0.0,3,2,3,0.2719,Low
CUST102700,Suresh Yusof,2026-05-31,Malaysia,Mainstream,25-34,2026-07-01,10,1159.77,115.98,4,28,59,0.0,2,1,2,0.2124,Low
CUST102701,Aina Kaur,2026-07-03,Indonesia,Premium,25-34,2026-07-20,13,2072.9,159.45,5,9,26,0.0,1,1,1,0.1288,Low
